"created_at";"modified_at";"id";"city";"city_desc";"state";"state_desc";"state_kra_code";"ucc_state_code";"idirect_state_code";"bse_code"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";592;"CHITYALA";"CHITYALA";"ANDHRA PRADESH";"ANDHRA PRADESH";"28";"3";"ANDHRA PRADESH";"AP"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";593;"CHOPAN";"CHOPAN";"UTTAR PRADESH";"UTTAR PRADESH";"9";"31";"UTTAR PRADESH";"UP"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";594;"CHURK";"CHURK";"UTTAR PRADESH";"UTTAR PRADESH";"9";"31";"UTTAR PRADESH";"UP"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";595;"COLVALE";"COLVALE";"GOA";"GOA";"30";"8";"GOA";"GO"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";596;"CORDITE FACTORY";"CORDITE FACTORY";"TAMILNADU";"TAMILNADU";"33";"29";"TAMILNADU";"TN"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";597;"CUNCOLIM";"CUNCOLIM";"GOA";"GOA";"30";"8";"GOA";"GO"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";598;"DALA";"DALA";"ODISHA";"ODISHA";"21";"23";"ODISHA";"OR"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";599;"DALHOUSIE CANTT_HIM";"DALHOUSIE CANTT";"HIMACHAL PRADESH";"HIMACHAL PRADESH";"2";"11";"HIMACHAL PRADESH";"HP"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";600;"DAMUA";"DAMUA";"MADHYA PRADESH";"MADHYA PRADESH";"23";"16";"MADHYA PRADESH";"MP"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";601;"DASARATHPUR";"DASARATHPUR";"ODISHA";"ODISHA";"21";"23";"ODISHA";"OR"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";602;"DASPALLA";"DASPALLA";"ODISHA";"ODISHA";"21";"23";"ODISHA";"OR"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";603;"DAVOL";"DAVOL";"GUJARAT";"GUJARAT";"24";"9";"GUJARAT";"GU"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";604;"DEBI NAGAR";"DEBI NAGAR";"WEST BENGAL";"WEST BENGAL";"19";"33";"WEST BENGAL";"WB"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";605;"LADAKH";"LADAKH";"LADAKH";"LADAKH";"39";"37";"OTHERS";"OH"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";606;"JHAJJAR";"JHAJJAR";"HARYANA";"HARYANA";"6";"10";"HARYANA";"HA"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";607;"PRAKASAM";"PRAKASAM";"ANDHRA PRADESH";"ANDHRA PRADESH";"28";"3";"ANDHRA PRADESH";"AP"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";608;"RAYAPURAM";"RAYAPURAM";"TAMILNADU";"TAMILNADU";"33";"29";"TAMILNADU";"TN"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";609;"KAIGA";"KAIGA";"KARNATAKA";"KARNATAKA";"29";"14";"KARNATAKA";"KA"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";610;"AMBIKAPUR";"AMBIKAPUR";"CHHATTISGARH";"CHHATTISGARH";"22";"7";"CHHATTISGARH";"CG"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";611;"KATAKOL";"KATAKOL";"KARNATAKA";"KARNATAKA";"29";"14";"KARNATAKA";"KA"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";612;"ANUPPUR";"ANUPPUR";"MADHYA PRADESH";"MADHYA PRADESH";"23";"16";"MADHYA PRADESH";"MP"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";613;"SERAIKELA";"SERAIKELA";"JHARKHAND";"JHARKHAND";"20";"13";"JHARKHAND";"JK"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";614;"RAYYA";"RAYYA";"PUNJAB";"PUNJAB";"3";"25";"PUNJAB";"PU"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";615;"NAPA";"NAPA";"GUJARAT";"GUJARAT";"24";"9";"GUJARAT";"GU"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";616;"VAZHAKKAD";"VAZHAKKAD";"KERALA";"KERALA";"32";"15";"KERALA";"KE"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";617;"BARWALA";"BARWALA";"HARYANA";"HARYANA";"6";"10";"HARYANA";"HA"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";618;"CHANDANNAGAR";"CHANDANNAGAR";"WEST BENGAL";"WEST BENGAL";"19";"33";"WEST BENGAL";"WB"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";619;"MODINAGAR";"MODINAGAR";"UTTAR PRADESH";"UTTAR PRADESH";"9";"31";"UTTAR PRADESH";"UP"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";620;"ATAWA";"ATAWA";"CHANDIGARH";"CHANDIGARH";"4";"6";"CHANDIGARH";"CH"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";621;"WOKHA";"WOKHA";"NAGALAND";"NAGALAND";"18";"21";"NAGALAND";"NA"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";622;"TIRORA";"TIRORA";"MAHARASHTRA";"MAHARASHTRA";"27";"17";"MAHARASHTRA";"MA"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";623;"KHURAI";"KHURAI";"MADHYA PRADESH";"MADHYA PRADESH";"23";"16";"MADHYA PRADESH";"MP"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";624;"KOTDWARA";"KOTDWARA";"UTTARAKHAND";"UTTARAKHAND";"5";"32";"UTTARAKHAND";"UC"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";625;"MAWANA";"MAWANA";"UTTAR PRADESH";"UTTAR PRADESH";"9";"31";"UTTAR PRADESH";"UP"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";626;"SADABAD";"SADABAD";"UTTAR PRADESH";"UTTAR PRADESH";"9";"31";"UTTAR PRADESH";"UP"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";627;"TALOD";"TALOD";"GUJARAT";"GUJARAT";"24";"9";"GUJARAT";"GU"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";628;"KIRIBURU";"KIRIBURU";"JHARKHAND";"JHARKHAND";"20";"13";"JHARKHAND";"JK"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";629;"MOKAMA";"MOKAMA";"BIHAR";"BIHAR";"10";"5";"BIHAR";"BH"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";630;"PARTUR";"PARTUR";"MAHARASHTRA";"MAHARASHTRA";"27";"17";"MAHARASHTRA";"MA"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";631;"BISHNUPUR_WES";"BISHNUPUR";"WEST BENGAL";"WEST BENGAL";"19";"33";"WEST BENGAL";"WB"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";632;"RATH";"RATH";"UTTAR PRADESH";"UTTAR PRADESH";"9";"31";"UTTAR PRADESH";"UP"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";633;"._ARU";".";"ARUNACHAL PRADESH";"ARUNACHAL PRADESH";"12";"2";"ARUNACHAL PRADESH";"AR"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";634;"._ASS";".";"ASSAM";"ASSAM";"13";"4";"ASSAM";"AS"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";635;"._DAD";".";"DADRA HAVELI AND DAMANDIU";"DADRA HAVELI AND DAMANDIU";"26";"34";"DADRA HAVELI AND DAMANDIU";"DN"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";636;"._DAM";".";"DADRA HAVELI AND DAMANDIU";"DADRA HAVELI AND DAMANDIU";"26";"34";"DADRA HAVELI AND DAMANDIU";"DN"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";637;"._JHA";".";"JHARKHAND";"JHARKHAND";"20";"13";"JHARKHAND";"JK"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";638;"._ORI";".";"ODISHA";"ODISHA";"21";"23";"ODISHA";"OR"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";639;"._PUN";".";"PUNJAB";"PUNJAB";"3";"25";"PUNJAB";"PU"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";640;"._UTT";".";"UTTARAKHAND";"UTTARAKHAND";"5";"32";"UTTARAKHAND";"UC"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";641;"._WES";".";"WEST BENGAL";"WEST BENGAL";"19";"33";"WEST BENGAL";"WB"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";642;"._GUJ";".";"GUJARAT";"GUJARAT";"24";"9";"GUJARAT";"GU"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";643;"BANGALORE RURAL";"BANGALORE RURAL";"KARNATAKA";"KARNATAKA";"29";"14";"KARNATAKA";"KA"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";644;"RAEBARELI";"RAEBARELI";"UTTAR PRADESH";"UTTAR PRADESH";"9";"31";"UTTAR PRADESH";"UP"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";645;"KANYAKUMARI";"KANYAKUMARI";"TAMILNADU";"TAMILNADU";"33";"29";"TAMILNADU";"TN"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";646;"PARLI";"PARLI";"MAHARASHTRA";"MAHARASHTRA";"27";"17";"MAHARASHTRA";"MA"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";647;"CHIRALA";"CHIRALA";"ANDHRA PRADESH";"ANDHRA PRADESH";"28";"3";"ANDHRA PRADESH";"AP"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";648;"KURUVIKULUM";"KURUVIKULUM";"TAMILNADU";"TAMILNADU";"33";"29";"TAMILNADU";"TN"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";649;"DHOLPUR";"DHOLPUR";"RAJASTHAN";"RAJASTHAN";"8";"26";"RAJASTHAN";"RA"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";650;"DUNGARPUR";"DUNGARPUR";"RAJASTHAN";"RAJASTHAN";"8";"26";"RAJASTHAN";"RA"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";651;"BULDHANA";"BULDHANA";"MAHARASHTRA";"MAHARASHTRA";"27";"17";"MAHARASHTRA";"MA"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";652;"DELHI";"DELHI";"DELHI";"DELHI";"7";"22";"DELHI";"ND"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";653;"GONIKOPPAL";"GONIKOPPAL";"KARNATAKA";"KARNATAKA";"29";"14";"KARNATAKA";"KA"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";654;"KUMTA";"KUMTA";"KARNATAKA";"KARNATAKA";"29";"14";"KARNATAKA";"KA"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";655;"MAHASAMUND";"MAHASAMUND";"CHHATTISGARH";"CHHATTISGARH";"22";"7";"CHHATTISGARH";"CG"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";656;"BIJAWAR";"BIJAWAR";"MADHYA PRADESH";"MADHYA PRADESH";"23";"16";"MADHYA PRADESH";"MP"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";657;"VIRAMGAM";"VIRAMGAM";"GUJARAT";"GUJARAT";"24";"9";"GUJARAT";"GU"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";658;"GHATOTAND";"GHATOTAND";"JHARKHAND";"JHARKHAND";"20";"13";"JHARKHAND";"JK"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";659;"HAVERI";"HAVERI";"KARNATAKA";"KARNATAKA";"29";"14";"KARNATAKA";"KA"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";660;"DALTONGANJ";"DALTONGANJ";"JHARKHAND";"JHARKHAND";"20";"13";"JHARKHAND";"JK"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";661;"MANGALDOI";"MANGALDOI";"ASSAM";"ASSAM";"13";"4";"ASSAM";"AS"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";662;"VALLABH VIDYANAGAR";"VALLABH VIDYANAGAR";"GUJARAT";"GUJARAT";"24";"9";"GUJARAT";"GU"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";663;"VIJAIPUR";"VIJAIPUR";"MADHYA PRADESH";"MADHYA PRADESH";"23";"16";"MADHYA PRADESH";"MP"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";664;"DULIAJAN";"DULIAJAN";"ASSAM";"ASSAM";"13";"4";"ASSAM";"AS"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";665;"KOTKAPURA";"KOTKAPURA";"PUNJAB";"PUNJAB";"3";"25";"PUNJAB";"PU"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";666;"KENDRAPARA";"KENDRAPARA";"ODISHA";"ODISHA";"21";"23";"ODISHA";"OR"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";667;"OSMANABAD";"OSMANABAD";"MAHARASHTRA";"MAHARASHTRA";"27";"17";"MAHARASHTRA";"MA"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";668;"KYMORE";"KYMORE";"MADHYA PRADESH";"MADHYA PRADESH";"23";"16";"MADHYA PRADESH";"MP"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";669;"BARNALA";"BARNALA";"PUNJAB";"PUNJAB";"3";"25";"PUNJAB";"PU"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";670;"CHITTORGARH";"CHITTORGARH";"RAJASTHAN";"RAJASTHAN";"8";"26";"RAJASTHAN";"RA"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";671;"GADAG";"GADAG";"KARNATAKA";"KARNATAKA";"29";"14";"KARNATAKA";"KA"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";672;"RAJGANGPUR";"RAJGANGPUR";"ODISHA";"ODISHA";"21";"23";"ODISHA";"OR"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";673;"NURPUR";"NURPUR";"HIMACHAL PRADESH";"HIMACHAL PRADESH";"2";"11";"HIMACHAL PRADESH";"HP"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";674;"ANGUL";"ANGUL";"ODISHA";"ODISHA";"21";"23";"ODISHA";"OR"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";675;"KRISHNAGIRI";"KRISHNAGIRI";"TAMILNADU";"TAMILNADU";"33";"29";"TAMILNADU";"TN"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";676;"KOPPAL";"KOPPAL";"KARNATAKA";"KARNATAKA";"29";"14";"KARNATAKA";"KA"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";677;"BARBIL";"BARBIL";"ODISHA";"ODISHA";"21";"23";"ODISHA";"OR"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";678;"BHADRASAHI";"BHADRASAHI";"ODISHA";"ODISHA";"21";"23";"ODISHA";"OR"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";679;"ANGAMALY";"ANGAMALY";"KERALA";"KERALA";"32";"15";"KERALA";"KE"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";680;"DHARMAPURI";"DHARMAPURI";"TAMILNADU";"TAMILNADU";"33";"29";"TAMILNADU";"TN"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";681;"PATAN";"PATAN";"GUJARAT";"GUJARAT";"24";"9";"GUJARAT";"GU"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";682;"SINDKHEDA";"SINDKHEDA";"MAHARASHTRA";"MAHARASHTRA";"27";"17";"MAHARASHTRA";"MA"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";683;"YAMUNA NAGAR";"YAMUNA NAGAR";"HARYANA";"HARYANA";"6";"10";"HARYANA";"HA"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";684;"CHAMOLI";"CHAMOLI";"UTTARAKHAND";"UTTARAKHAND";"5";"32";"UTTARAKHAND";"UC"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";685;"CHAMPAWAT";"CHAMPAWAT";"UTTARAKHAND";"UTTARAKHAND";"5";"32";"UTTARAKHAND";"UC"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";686;"UDHAMPUR";"UDHAMPUR";"JAMMU AND KASHMIR";"JAMMU AND KASHMIR";"1";"12";"JAMMU AND KASHMIR";"JM"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";687;"MAHBUBABAD";"MAHBUBABAD";"ANDHRA PRADESH";"ANDHRA PRADESH";"28";"3";"ANDHRA PRADESH";"AP"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";688;"TENKASI";"TENKASI";"TAMILNADU";"TAMILNADU";"33";"29";"TAMILNADU";"TN"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";689;"ANPARA";"ANPARA";"UTTAR PRADESH";"UTTAR PRADESH";"9";"31";"UTTAR PRADESH";"UP"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";690;"SIVAGANGA";"SIVAGANGA";"TAMILNADU";"TAMILNADU";"33";"29";"TAMILNADU";"TN"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";691;"SONAIMUKH";"SONAIMUKH";"ASSAM";"ASSAM";"13";"4";"ASSAM";"AS"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";692;"BEGUSARAI";"BEGUSARAI";"BIHAR";"BIHAR";"10";"5";"BIHAR";"BH"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";693;"JAGGAYYAPET";"JAGGAYYAPET";"ANDHRA PRADESH";"ANDHRA PRADESH";"28";"3";"ANDHRA PRADESH";"AP"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";694;"LAKHISARAI";"LAKHISARAI";"BIHAR";"BIHAR";"10";"5";"BIHAR";"BH"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";695;"NAWADA";"NAWADA";"BIHAR";"BIHAR";"10";"5";"BIHAR";"BH"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";696;"KHARAR";"KHARAR";"PUNJAB";"PUNJAB";"3";"25";"PUNJAB";"PU"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";697;"PLAMU";"PLAMU";"JHARKHAND";"JHARKHAND";"20";"13";"JHARKHAND";"JK"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";698;"KINNAUR";"KINNAUR";"HIMACHAL PRADESH";"HIMACHAL PRADESH";"2";"11";"HIMACHAL PRADESH";"HP"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";699;"HOWRAH";"HOWRAH";"WEST BENGAL";"WEST BENGAL";"19";"33";"WEST BENGAL";"WB"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";700;"REWARI";"REWARI";"HARYANA";"HARYANA";"6";"10";"HARYANA";"HA"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";701;"MAKRANA";"MAKRANA";"RAJASTHAN";"RAJASTHAN";"8";"26";"RAJASTHAN";"RA"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";702;"NASIRABAD";"NASIRABAD";"RAJASTHAN";"RAJASTHAN";"8";"26";"RAJASTHAN";"RA"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";703;"NAGAUR";"NAGAUR";"RAJASTHAN";"RAJASTHAN";"8";"26";"RAJASTHAN";"RA"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";704;"POKARAN";"POKARAN";"RAJASTHAN";"RAJASTHAN";"8";"26";"RAJASTHAN";"RA"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";705;"JAISALMER";"JAISALMER";"RAJASTHAN";"RAJASTHAN";"8";"26";"RAJASTHAN";"RA"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";706;"BARMER";"BARMER";"RAJASTHAN";"RAJASTHAN";"8";"26";"RAJASTHAN";"RA"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";707;"SURATGARH";"SURATGARH";"RAJASTHAN";"RAJASTHAN";"8";"26";"RAJASTHAN";"RA"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";708;"DHARAMPURI";"DHARAMPURI";"MADHYA PRADESH";"MADHYA PRADESH";"23";"16";"MADHYA PRADESH";"MP"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";709;"REWA";"REWA";"MADHYA PRADESH";"MADHYA PRADESH";"23";"16";"MADHYA PRADESH";"MP"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";710;"DISA";"DISA";"GUJARAT";"GUJARAT";"24";"9";"GUJARAT";"GU"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";711;"OKHA";"OKHA";"GUJARAT";"GUJARAT";"24";"9";"GUJARAT";"GU"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";712;"VERAVAL";"VERAVAL";"GUJARAT";"GUJARAT";"24";"9";"GUJARAT";"GU"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";713;"GAYA";"GAYA";"BIHAR";"BIHAR";"10";"5";"BIHAR";"BH"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";714;"DARBHANGA";"DARBHANGA";"BIHAR";"BIHAR";"10";"5";"BIHAR";"BH"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";715;"KAIMUR";"KAIMUR";"BIHAR";"BIHAR";"10";"5";"BIHAR";"BH"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";716;"KOLKATA";"KOLKATA";"WEST BENGAL";"WEST BENGAL";"19";"33";"WEST BENGAL";"WB"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";717;"CHINSURA";"CHINSURA";"WEST BENGAL";"WEST BENGAL";"19";"33";"WEST BENGAL";"WB"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";718;"GAJAPATI";"GAJAPATI";"ODISHA";"ODISHA";"21";"23";"ODISHA";"OR"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";719;"BAHARAMPUR";"BAHARAMPUR";"WEST BENGAL";"WEST BENGAL";"19";"33";"WEST BENGAL";"WB"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";720;"MAHABALESHWAR";"MAHABALESHWAR";"MAHARASHTRA";"MAHARASHTRA";"27";"17";"MAHARASHTRA";"MA"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";721;"SATARA";"SATARA";"MAHARASHTRA";"MAHARASHTRA";"27";"17";"MAHARASHTRA";"MA"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";722;"PALGHAR";"PALGHAR";"MAHARASHTRA";"MAHARASHTRA";"27";"17";"MAHARASHTRA";"MA"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";723;"LATUR";"LATUR";"MAHARASHTRA";"MAHARASHTRA";"27";"17";"MAHARASHTRA";"MA"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";724;"NANDED";"NANDED";"MAHARASHTRA";"MAHARASHTRA";"27";"17";"MAHARASHTRA";"MA"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";725;"NAVI MUMBAI";"NAVI MUMBAI";"MAHARASHTRA";"MAHARASHTRA";"27";"17";"MAHARASHTRA";"MA"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";726;"BIJAPUR";"BIJAPUR";"KARNATAKA";"KARNATAKA";"29";"14";"KARNATAKA";"KA"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";727;"KODAIKANAL";"KODAIKANAL";"TAMILNADU";"TAMILNADU";"33";"29";"TAMILNADU";"TN"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";728;"MAMALLAPURAM";"MAMALLAPURAM";"TAMILNADU";"TAMILNADU";"33";"29";"TAMILNADU";"TN"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";729;"KANNUR";"KANNUR";"KERALA";"KERALA";"32";"15";"KERALA";"KE"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";730;"KOLLAM";"KOLLAM";"KERALA";"KERALA";"32";"15";"KERALA";"KE"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";731;"THRISSUR";"THRISSUR";"KERALA";"KERALA";"32";"15";"KERALA";"KE"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";732;"GUNTAKAL";"GUNTAKAL";"ANDHRA PRADESH";"ANDHRA PRADESH";"28";"3";"ANDHRA PRADESH";"AP"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";733;"NALGONDA";"NALGONDA";"TELANGANA";"TELANGANA";"37";"28";"TELANGANA";"TG"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";734;"ELURU";"ELURU";"ANDHRA PRADESH";"ANDHRA PRADESH";"28";"3";"ANDHRA PRADESH";"AP"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";735;"ADILABAD";"ADILABAD";"TELANGANA";"TELANGANA";"37";"28";"TELANGANA";"TG"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";736;"VIZIANAGARAM";"VIZIANAGARAM";"ANDHRA PRADESH";"ANDHRA PRADESH";"28";"3";"ANDHRA PRADESH";"AP"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";737;"ANANTAPUR";"ANANTAPUR";"ANDHRA PRADESH";"ANDHRA PRADESH";"28";"3";"ANDHRA PRADESH";"AP"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";738;"NAGAON";"NAGAON";"ASSAM";"ASSAM";"13";"4";"ASSAM";"AS"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";739;"DISPUR";"DISPUR";"ASSAM";"ASSAM";"13";"4";"ASSAM";"AS"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";740;"BALANGIR";"BALANGIR";"ODISHA";"ODISHA";"21";"23";"ODISHA";"OR"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";741;"DHENKANAL";"DHENKANAL";"ODISHA";"ODISHA";"21";"23";"ODISHA";"OR"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";742;"KORAPUT";"KORAPUT";"ODISHA";"ODISHA";"21";"23";"ODISHA";"OR"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";743;"PURI";"PURI";"ODISHA";"ODISHA";"21";"23";"ODISHA";"OR"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";744;"KONARAK";"KONARAK";"ODISHA";"ODISHA";"21";"23";"ODISHA";"OR"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";745;"BALESHWAR";"BALESHWAR";"ODISHA";"ODISHA";"21";"23";"ODISHA";"OR"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";746;"ALONG";"ALONG";"ARUNACHAL PRADESH";"ARUNACHAL PRADESH";"12";"2";"ARUNACHAL PRADESH";"AR"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";747;"BOMDILA";"BOMDILA";"ARUNACHAL PRADESH";"ARUNACHAL PRADESH";"12";"2";"ARUNACHAL PRADESH";"AR"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";748;"TEZU";"TEZU";"ARUNACHAL PRADESH";"ARUNACHAL PRADESH";"12";"2";"ARUNACHAL PRADESH";"AR"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";749;"JHARIA";"JHARIA";"JHARKHAND";"JHARKHAND";"20";"13";"JHARKHAND";"JK"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";750;"DHANBAD";"DHANBAD";"JHARKHAND";"JHARKHAND";"20";"13";"JHARKHAND";"JK"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";751;"PALKOT";"PALKOT";"JHARKHAND";"JHARKHAND";"20";"13";"JHARKHAND";"JK"
"0000-00-00 00:00:00";"0000-00-00 00:00:00";752;"RANCHI";"RANCHI";"JHARKHAND";"JHARKHAND";"20";"13";"JHARKHAND";"JK"
